,beta,fracao_suscetiveis,fracao_infectados,fracao_recuperados,rede
31,0.12653061224489798,0.997587,0.001829,0.0024129999999999998,WS_k=6
32,0.1306122448979592,0.9973630000000001,0.001926,0.002637,WS_k=6
33,0.1346938775510204,0.99709,0.002027,0.0029100000000000003,WS_k=6
34,0.13877551020408163,0.997265,0.001968,0.002735,WS_k=6
35,0.14285714285714288,0.9968980000000001,0.00213,0.0031019999999999997,WS_k=6
36,0.1469387755102041,0.996966,0.0020659999999999997,0.003034,WS_k=6
37,0.1510204081632653,0.996876,0.002133,0.003124,WS_k=6
38,0.15510204081632656,0.99666,0.002169,0.0033399999999999997,WS_k=6
39,0.15918367346938778,0.996457,0.00221,0.003543,WS_k=6
40,0.163265306122449,0.996481,0.00222,0.003519,WS_k=6
41,0.1673469387755102,0.996267,0.002277,0.003733,WS_k=6
42,0.17142857142857143,0.996067,0.002375,0.003933,WS_k=6
43,0.17551020408163268,0.995488,0.002543,0.0045119999999999995,WS_k=6
44,0.1795918367346939,0.99563,0.00249,0.00437,WS_k=6
45,0.1836734693877551,0.995565,0.002502,0.004435,WS_k=6
46,0.18775510204081636,0.995081,0.002654,0.004919,WS_k=6
47,0.19183673469387758,0.9947720000000001,0.0026939999999999998,0.005228,WS_k=6
48,0.1959183673469388,0.994475,0.002799,0.005525,WS_k=6
49,0.2,0.994658,0.002828,0.0053419999999999995,WS_k=6
0,0.0,0.999,0.001,0.001,BA-NL_k=6
1,0.004081632653061225,0.998973,0.001027,0.001027,BA-NL_k=6
2,0.00816326530612245,0.998948,0.001046,0.001052,BA-NL_k=6
3,0.012244897959183675,0.998903,0.0010869999999999999,0.0010969999999999999,BA-NL_k=6
4,0.0163265306122449,0.998889,0.0010960000000000002,0.001111,BA-NL_k=6
5,0.020408163265306124,0.998833,0.001141,0.001167,BA-NL_k=6
6,0.02448979591836735,0.9987590000000001,0.0011870000000000001,0.0012410000000000001,BA-NL_k=6
7,0.028571428571428574,0.998771,0.001175,0.001229,BA-NL_k=6
8,0.0326530612244898,0.998732,0.001216,0.001268,BA-NL_k=6
9,0.036734693877551024,0.998692,0.001239,0.0013080000000000001,BA-NL_k=6
10,0.04081632653061225,0.99866,0.0012569999999999999,0.00134,BA-NL_k=6
11,0.04489795918367347,0.998479,0.0013369999999999999,0.001521,BA-NL_k=6
12,0.0489795918367347,0.99846,0.0013469999999999999,0.0015400000000000001,BA-NL_k=6
13,0.05306122448979592,0.998433,0.001369,0.001567,BA-NL_k=6
14,0.05714285714285715,0.998338,0.001409,0.0016619999999999998,BA-NL_k=6
15,0.06122448979591837,0.998089,0.001522,0.001911,BA-NL_k=6
16,0.0653061224489796,0.997802,0.0016259999999999998,0.002198,BA-NL_k=6
17,0.06938775510204082,0.997991,0.001578,0.002009,BA-NL_k=6
18,0.07346938775510205,0.9977509999999999,0.0016339999999999998,0.002249,BA-NL_k=6
19,0.07755102040816328,0.997523,0.001728,0.002477,BA-NL_k=6
20,0.0816326530612245,0.996986,0.001865,0.0030139999999999998,BA-NL_k=6
21,0.08571428571428572,0.997159,0.001838,0.002841,BA-NL_k=6
22,0.08979591836734695,0.996803,0.001964,0.003197,BA-NL_k=6
23,0.09387755102040818,0.9971789999999999,0.001803,0.002821,BA-NL_k=6
24,0.0979591836734694,0.996275,0.002081,0.003725,BA-NL_k=6
25,0.10204081632653061,0.9955069999999999,0.0022930000000000003,0.0044930000000000005,BA-NL_k=6
26,0.10612244897959185,0.995225,0.0023439999999999997,0.004775000000000001,BA-NL_k=6
27,0.11020408163265308,0.9942730000000001,0.002563,0.005727,BA-NL_k=6
28,0.1142857142857143,0.9935080000000001,0.002781,0.006492,BA-NL_k=6
29,0.11836734693877551,0.992807,0.002969,0.007193,BA-NL_k=6
30,0.12244897959183675,0.99245,0.002975,0.007549999999999999,BA-NL_k=6
31,0.12653061224489798,0.989502,0.003595,0.010497999999999999,BA-NL_k=6
32,0.1306122448979592,0.990546,0.003448,0.009454,BA-NL_k=6
33,0.1346938775510204,0.9898579999999999,0.003458,0.010142,BA-NL_k=6
34,0.13877551020408163,0.986599,0.004169,0.013401,BA-NL_k=6
35,0.14285714285714288,0.984093,0.004655,0.015907,BA-NL_k=6
36,0.1469387755102041,0.982091,0.005031,0.017908999999999998,BA-NL_k=6
37,0.1510204081632653,0.9805159999999999,0.005377,0.019484,BA-NL_k=6
38,0.15510204081632656,0.978113,0.005801,0.021887,BA-NL_k=6
39,0.15918367346938778,0.9751599999999999,0.006285,0.02484,BA-NL_k=6
40,0.163265306122449,0.9767939999999999,0.00631,0.023206,BA-NL_k=6
41,0.1673469387755102,0.968862,0.007532,0.031138000000000002,BA-NL_k=6
42,0.17142857142857143,0.9673780000000001,0.007579,0.032622,BA-NL_k=6
43,0.17551020408163268,0.9650839999999999,0.008261,0.034915999999999996,BA-NL_k=6
44,0.1795918367346939,0.954573,0.009894,0.045427,BA-NL_k=6
45,0.1836734693877551,0.951189,0.011007999999999999,0.048811,BA-NL_k=6
46,0.18775510204081636,0.952194,0.011031000000000001,0.047805999999999994,BA-NL_k=6
47,0.19183673469387758,0.9479,0.011382,0.0521,BA-NL_k=6
48,0.1959183673469388,0.946093,0.011917,0.053907,BA-NL_k=6
49,0.2,0.944422,0.011974,0.055578,BA-NL_k=6
