,beta,fracao_suscetiveis,fracao_infectados,fracao_recuperados,maior_componente,vertices_removidos,rede
0,0.5,0.746990818647385,0.04641481363976428,0.25300918135261496,0.681,0.317,BA
0,0.5,0.7502687455388241,0.045768440243891956,0.24973125446117594,0.68,0.318,BA
0,0.5,0.7662308818550936,0.043173099937252164,0.23376911814490653,0.679,0.319,BA
0,0.5,0.7420609861591696,0.04601427335640138,0.25793901384083046,0.678,0.32,BA
0,0.5,0.7681204057773604,0.04148654891864281,0.23187959422263965,0.677,0.321,BA
0,0.5,0.7809647496976184,0.03983823670173423,0.21903525030238163,0.676,0.322,BA
0,0.5,0.7801710125259366,0.03965928405141285,0.21982898747406338,0.675,0.323,BA
0,0.5,0.7716094499492314,0.04021655404222541,0.22839055005076853,0.674,0.324,BA
0,0.5,0.7767089163237311,0.04014046639231824,0.22329108367626885,0.673,0.325,BA
0,0.5,0.7927933679084962,0.037358346027525115,0.20720663209150383,0.672,0.326,BA
0,0.5,0.8063824572946311,0.03414884010518205,0.19361754270536882,0.67,0.327,BA
0,0.5,0.7967222045068028,0.036856930272108845,0.2032777954931973,0.669,0.328,BA
0,0.5,0.8007955739259641,0.035236684353490685,0.19920442607403588,0.668,0.329,BA
0,0.5,0.8127779015370907,0.03314101136110492,0.18722209846290935,0.667,0.33,BA
0,0.5,0.8046702013803705,0.03386800905351449,0.1953297986196295,0.666,0.331,BA
0,0.5,0.8191580910036215,0.031797931083939905,0.1808419089963785,0.665,0.332,BA
0,0.5,0.8210317629790802,0.031234757433876763,0.17896823702091982,0.664,0.333,BA
0,0.5,0.8364310256202148,0.02869536202869536,0.16356897437978518,0.663,0.334,BA
0,0.5,0.8113856068743287,0.03231612866753349,0.18861439312567133,0.662,0.335,BA
0,0.5,0.8402389679198722,0.02753030193061402,0.15976103208012774,0.661,0.336,BA
0,0.5,0.8245622416503439,0.030630003480682212,0.17543775834965614,0.66,0.337,BA
0,0.5,0.8418187128631538,0.02744133405135039,0.15818128713684615,0.659,0.338,BA
0,0.5,0.8293146816014794,0.029897853387683356,0.17068531839852055,0.658,0.339,BA
0,0.5,0.851352157943067,0.0253168044077135,0.14864784205693296,0.657,0.34,BA
0,0.5,0.8456414165022187,0.025950939599015385,0.1543585834977814,0.656,0.341,BA
0,0.5,0.8369818275884369,0.02760968579373805,0.16301817241156308,0.654,0.342,BA
0,0.5,0.8469219203565861,0.026095276486219125,0.15307807964341397,0.653,0.343,BA
0,0.5,0.8656073393813207,0.023727970701963117,0.13439266061867935,0.652,0.344,BA
0,0.5,0.8691894411747567,0.022215488607889983,0.13081055882524328,0.651,0.345,BA
0,0.5,0.8542584331659326,0.025367299797061604,0.14574156683406747,0.65,0.346,BA
0,0.5,0.8782155160890132,0.020630427594164287,0.12178448391098687,0.649,0.347,BA
0,0.5,0.8845811848394746,0.02023269599909669,0.11541881516052543,0.648,0.348,BA
0,0.5,0.8734759946295548,0.021481780363897206,0.1265240053704451,0.647,0.349,BA
0,0.5,0.876691124260355,0.02201183431952663,0.12330887573964497,0.646,0.35,BA
0,0.5,0.8742619319517285,0.021716472657947156,0.12573806804827148,0.645,0.351,BA
0,0.5,0.8951736587410456,0.018659026825179087,0.10482634125895443,0.644,0.352,BA
0,0.5,0.8858696301321758,0.020259956188232935,0.11413036986782416,0.643,0.353,BA
0,0.5,0.8883388127941416,0.01997047800707378,0.11166118720585838,0.642,0.354,BA
0,0.5,0.8956697313863349,0.018878673156661255,0.10433026861366504,0.641,0.355,BA
0,0.5,0.8950681879557115,0.01851057057983874,0.1049318120442884,0.64,0.356,BA
0,0.5,0.907379144707086,0.016451847749057318,0.092620855292914,0.638,0.357,BA
0,0.5,0.9068283498801448,0.017298939257188884,0.0931716501198552,0.637,0.358,BA
0,0.5,0.9079465830739314,0.016890535215792406,0.09205341692606862,0.636,0.359,BA
0,0.5,0.9072314453124999,0.01729248046875,0.0927685546875,0.635,0.36,BA
0,0.5,0.9190097986633065,0.015157192502957233,0.08099020133669343,0.633,0.361,BA
0,0.5,0.9054623087430352,0.017302797731940527,0.09453769125696485,0.632,0.362,BA
0,0.5,0.9195995751277204,0.015144084442133332,0.08040042487227955,0.631,0.363,BA
0,0.5,0.9230771132471025,0.01519916142557652,0.07692288675289743,0.629,0.364,BA
0,0.5,0.9157691115382232,0.01550747101494203,0.08423088846177693,0.627,0.365,BA
0,0.5,0.9222103911870951,0.015076277005443381,0.07778960881290489,0.626,0.366,BA
0,0.5,0.9362473140016322,0.012755528601983085,0.06375268599836781,0.624,0.367,BA
0,0.5,0.9205631108796668,0.01479881028681301,0.07943688912033328,0.623,0.368,BA
0,0.5,0.9312564515359364,0.013760765117628295,0.06874354846406354,0.622,0.369,BA
0,0.5,0.9259889140841522,0.014313429075333837,0.07401108591584782,0.621,0.37,BA
0,0.5,0.9415834051577061,0.01228386340141694,0.0584165948422939,0.62,0.371,BA
0,0.5,0.9462478193841536,0.011689115177086292,0.05375218061584648,0.619,0.372,BA
0,0.5,0.9483808113876107,0.010706409346550368,0.05161918861238932,0.618,0.373,BA
0,0.5,0.9420173728424297,0.012340638365197153,0.05798262715757026,0.617,0.374,BA
0,0.5,0.9494707200000001,0.0111488,0.05052928,0.616,0.375,BA
0,0.5,0.9474389792899408,0.011469633464825772,0.052561020710059164,0.615,0.376,BA
0,0.5,0.9517995305684449,0.010805685738504467,0.048200469431554975,0.614,0.377,BA
0,0.5,0.958021008881215,0.010103803724113689,0.04197899111878496,0.613,0.378,BA
0,0.5,0.9506509940592416,0.010973936899862827,0.04934900594075837,0.612,0.379,BA
0,0.5,0.9584417273673257,0.00997398543184183,0.041558272632674295,0.611,0.38,BA
0,0.5,0.9531058745540386,0.011078893728745879,0.04689412544596136,0.61,0.381,BA
0,0.5,0.9661215320325509,0.008472889894324525,0.033878467967449026,0.609,0.382,BA
0,0.5,0.9657962273666957,0.008967950216580988,0.034203772633304354,0.608,0.383,BA
0,0.5,0.969461544948558,0.008562257547647159,0.03053845505144206,0.607,0.384,BA
0,0.5,0.9643043162138938,0.009058100337100932,0.03569568378610615,0.606,0.385,BA
0,0.5,0.9661534870396503,0.008695052467400185,0.03384651296034971,0.604,0.386,BA
0,0.5,0.9634429662904603,0.00961494960999976,0.03655703370953964,0.603,0.387,BA
0,0.5,0.9680491477636807,0.008629159724892135,0.03195085223631937,0.602,0.388,BA
0,0.5,0.971306194936797,0.008325275031407288,0.02869380506320298,0.6,0.389,BA
0,0.5,0.9725907014243483,0.007823165815640958,0.027409298575651705,0.599,0.39,BA
0,0.5,0.9696937831811281,0.008258713711406084,0.030306216818871825,0.598,0.391,BA
0,0.5,0.9670186980609418,0.008832345048476454,0.032981301939058176,0.597,0.392,BA
0,0.5,0.9759125414914954,0.007414866100871492,0.02408745850850457,0.596,0.393,BA
0,0.5,0.9751331568800444,0.007540110446688233,0.02486684311995556,0.595,0.394,BA
0,0.5,0.9755153336520729,0.007447578717300731,0.024484666347927054,0.594,0.395,BA
0,0.5,0.9752313495022149,0.007464036665058549,0.024768650497785184,0.592,0.396,BA
0,0.5,0.9770467727696509,0.007301799460409396,0.022953227230349087,0.591,0.397,BA
0,0.5,0.9747298594938246,0.007825520689617112,0.025270140506175428,0.59,0.398,BA
0,0.5,0.9783666158177857,0.00736155215517122,0.021633384182214336,0.589,0.399,BA
0,0.5,0.9749583333333334,0.007538888888888889,0.025041666666666667,0.588,0.4,BA
0,0.5,0.9808556832338817,0.006697305748869151,0.019144316766118268,0.587,0.401,BA
0,0.5,0.9794325566828112,0.006831579065111129,0.020567443317188846,0.586,0.402,BA
0,0.5,0.9797451803966791,0.006941463318827526,0.020254819603320904,0.585,0.403,BA
0,0.5,0.97728142876447,0.007215328138372146,0.022718571235529932,0.584,0.404,BA
0,0.5,0.9775439587599745,0.007092719440717463,0.022456041240025423,0.583,0.405,BA
0,0.5,0.9795202303619812,0.006841705494904148,0.020479769638018796,0.582,0.406,BA
0,0.5,0.9843650913268629,0.00611405122721805,0.015634908673137136,0.58,0.407,BA
0,0.5,0.9806000045653762,0.006805263878743608,0.019399995434623812,0.579,0.408,BA
0,0.5,0.982074604687916,0.006716655071418142,0.017925395312083967,0.578,0.409,BA
0,0.5,0.9812812410226945,0.006572823901177823,0.018718758977305374,0.577,0.41,BA
0,0.5,0.9811167383928906,0.006675871452002041,0.0188832616071094,0.576,0.411,BA
0,0.5,0.9847112314313481,0.0061924429635799895,0.015288768568651951,0.575,0.412,BA
0,0.5,0.9862204667279993,0.005847885329208374,0.013779533272000672,0.574,0.413,BA
0,0.5,0.9837272420179618,0.006214399701802002,0.01627275798203823,0.573,0.414,BA
0,0.5,0.9862225144276425,0.0057476806194754915,0.013777485572357367,0.572,0.415,BA
0,0.5,0.9856797710639896,0.005928645149183712,0.01432022893601051,0.568,0.416,BA
0,0.5,0.9869898702223373,0.005534159681543092,0.013010129777662707,0.567,0.417,BA
0,0.5,0.9834466999681155,0.006350302901477309,0.016553300031884367,0.566,0.418,BA
0,0.5,0.98770296331626,0.005575288614502267,0.012297036683740124,0.565,0.419,BA
0,0.5,0.9895154577883473,0.005163495838287753,0.010484542211652794,0.564,0.42,BA
0,0.5,0.9878922924105346,0.005485605877562709,0.012107707589465489,0.563,0.421,BA
0,0.5,0.9888770488859089,0.005307048526717831,0.011122951114091067,0.562,0.422,BA
0,0.5,0.9888144319059019,0.0053434816432332425,0.01118556809409814,0.56,0.423,BA
0,0.5,0.9875669126157407,0.005636332947530864,0.012433087384259259,0.559,0.424,BA
0,0.5,0.9900491493383743,0.0050722117202268435,0.009950850661625708,0.558,0.425,BA
0,0.5,0.9902785028348045,0.005007952020784519,0.009721497165195643,0.557,0.426,BA
0,0.5,0.9901196665539749,0.004988898330637866,0.009880333446025177,0.555,0.427,BA
0,0.5,0.9906291261186366,0.0049880189740329605,0.009370873881363392,0.554,0.428,BA
0,0.5,0.9892191472851574,0.0052999469391886295,0.010780852714842613,0.553,0.429,BA
0,0.5,0.9915143120960296,0.0047522314558325635,0.008485687903970453,0.552,0.43,BA
0,0.5,0.9900914563520621,0.005173569392236866,0.00990854364793783,0.551,0.431,BA
0,0.5,0.99054937016465,0.00500272763340607,0.009450629835350128,0.55,0.432,BA
0,0.5,0.9892966788910351,0.005263010554015845,0.010703321108964848,0.549,0.433,BA
0,0.5,0.9916936158523642,0.004666683314812271,0.008306384147635754,0.548,0.434,BA
0,0.5,0.9910877907432062,0.004749001487978698,0.008912209256793797,0.547,0.435,BA
0,0.5,0.9911001710175545,0.00476585684824707,0.00889982898244555,0.545,0.436,BA
0,0.5,0.9919329650533649,0.004656606797510167,0.00806703494663516,0.542,0.437,BA
0,0.5,0.9910398804473094,0.004904319854105191,0.00896011955269057,0.541,0.438,BA
0,0.5,0.9910809891936032,0.005020319584647989,0.008919010806396777,0.538,0.439,BA
0,0.5,0.9913424744897958,0.004805484693877551,0.008657525510204081,0.536,0.44,BA
0,0.5,0.9924187390593349,0.004681884658587242,0.007581260940665192,0.535,0.441,BA
0,0.5,0.9927994244678254,0.0045477319150576175,0.007200575532174561,0.534,0.442,BA
0,0.5,0.9919548491695379,0.004638209953940223,0.008045150830461985,0.533,0.443,BA
0,0.5,0.9923011231302729,0.004522281455411211,0.00769887686972724,0.532,0.444,BA
0,0.5,0.9921564808051295,0.004502881259638016,0.007843519194870547,0.531,0.445,BA
0,0.5,0.9928938211106622,0.004326916811114441,0.007106178889337799,0.53,0.446,BA
0,0.5,0.9920440536413252,0.00471536154920228,0.007955946358674859,0.529,0.447,BA
0,0.5,0.9923860533501365,0.004522421760134426,0.007613946649863474,0.528,0.448,BA
0,0.5,0.9929809190351812,0.00447956363780093,0.007019080964818956,0.526,0.449,BA
0,0.5,0.9928859504132233,0.004337190082644628,0.00711404958677686,0.524,0.45,BA
0,0.5,0.9930557629204946,0.0043496869618879835,0.006944237079505376,0.523,0.451,BA
0,0.5,0.9931602642655443,0.004445495231498748,0.006839735734455751,0.522,0.452,BA
0,0.5,0.9924935413039045,0.004665635057768984,0.007506458696095372,0.519,0.453,BA
0,0.5,0.9933448724657516,0.004451287418320385,0.006655127534248413,0.518,0.454,BA
0,0.5,0.9933103274135173,0.004349802205201582,0.006689672586482619,0.516,0.455,BA
0,0.5,0.9930120025951558,0.004440149221453287,0.00698799740484429,0.515,0.456,BA
0,0.5,0.9932236500717316,0.004432777455578957,0.0067763499282683685,0.514,0.457,BA
0,0.5,0.9937841260331421,0.004214267234923272,0.0062158739668577495,0.513,0.458,BA
0,0.5,0.9935458741770051,0.0042503613148786555,0.006454125822995002,0.512,0.459,BA
0,0.5,0.99380658436214,0.00438957475994513,0.006193415637860082,0.511,0.46,BA
0,0.5,0.9935495196560661,0.004378340980514317,0.006450480343933829,0.509,0.461,BA
0,0.5,0.9933320435040975,0.004335899172206023,0.006667956495902488,0.508,0.462,BA
0,0.5,0.9940562265708172,0.004154399397993543,0.005943773429182749,0.507,0.463,BA
0,0.5,0.9938599910893294,0.004222126308754733,0.0061400089106705275,0.505,0.464,BA
0,0.5,0.9940117040789588,0.0043043060529303874,0.005988295921041139,0.504,0.465,BA
0,0.5,0.9936105149462049,0.0042713462104953075,0.006389485053795116,0.503,0.466,BA
0,0.5,0.9940793202130319,0.004143067841415894,0.0059206797869681685,0.502,0.467,BA
0,0.5,0.9941807055232066,0.004169257730793148,0.0058192944767934875,0.5,0.468,BA
0,0.5,0.9946269164884505,0.003929621472473143,0.005373083511549469,0.498,0.469,BA
0,0.5,0.9943538625845497,0.0040049839800640795,0.005646137415450338,0.495,0.47,BA
0,0.5,0.9940287520413378,0.004177372150614099,0.005971247958662241,0.494,0.471,BA
0,0.5,0.9948454717630855,0.0038703799357208447,0.005154528236914601,0.492,0.472,BA
0,0.5,0.9944370231412637,0.004043510040363088,0.005562976858736394,0.49,0.473,BA
0,0.5,0.9946652402087641,0.0038311960560366643,0.0053347597912359575,0.489,0.474,BA
0,0.5,0.9947428571428572,0.00389297052154195,0.005257142857142857,0.488,0.475,BA
0,0.5,0.9946572169453995,0.004006176796223997,0.005342783054600547,0.487,0.476,BA
0,0.5,0.9951303152499369,0.00375462930804412,0.004869684750063065,0.485,0.477,BA
0,0.5,0.9945207792017147,0.004088313442257159,0.005479220798285404,0.484,0.478,BA
0,0.5,0.9949344424755288,0.003916136471645772,0.005065557524471249,0.473,0.479,BA
0,0.5,0.9947263313609468,0.004053254437869823,0.005273668639053254,0.471,0.48,BA
0,0.5,0.9951923255408169,0.0037830272385386155,0.004807674459183029,0.47,0.481,BA
0,0.5,0.9946296268690091,0.003950447965891981,0.005370373130990892,0.466,0.482,BA
0,0.5,0.9948520141120659,0.003879695760020053,0.0051479858879340335,0.465,0.483,BA
0,0.5,0.9945841596057928,0.004093804458866655,0.005415840394207079,0.461,0.484,BA
0,0.5,0.9951135828070506,0.0038533320765387876,0.004886417192949383,0.46,0.485,BA
0,0.5,0.9947425396296689,0.0039743220942027885,0.0052574603703311185,0.458,0.486,BA
0,0.5,0.9949576127887403,0.0038226386846475077,0.005042387211259685,0.457,0.487,BA
0,0.5,0.9949874877929688,0.00385284423828125,0.00501251220703125,0.452,0.488,BA
0,0.5,0.9949946576491359,0.003795175416760812,0.005005342350864159,0.449,0.489,BA
0,0.5,0.9948096885813149,0.0038754325259515573,0.005190311418685121,0.446,0.49,BA
0,0.5,0.9952215716320378,0.0037864606049845414,0.004778428367962143,0.445,0.491,BA
0,0.5,0.9954313658627317,0.003735507471014942,0.004568634137268274,0.444,0.492,BA
0,0.5,0.995160455788585,0.0038747476162132514,0.004839544211414944,0.443,0.493,BA
0,0.5,0.9951452139542877,0.003882266556265525,0.004854786045712321,0.439,0.494,BA
0,0.5,0.9951612587001275,0.003866287618860896,0.004838741299872561,0.437,0.495,BA
0,0.5,0.9954176114890401,0.0036887440161249684,0.004582388510959939,0.427,0.496,BA
0,0.5,0.995276847859167,0.003727140141259797,0.004723152140832934,0.424,0.497,BA
0,0.5,0.9954365803717401,0.0037062903763432323,0.0045634196282598695,0.423,0.498,BA
0,0.5,0.9956095792447042,0.003633451659555141,0.0043904207552957954,0.419,0.499,BA
0,0.5,0.99502,0.003852,0.00498,0.418,0.5,BA
0,0.5,0.9953694965080462,0.003730908711209995,0.004630503491953848,0.417,0.501,BA
0,0.5,0.995540394509766,0.003616877147142788,0.004459605490234029,0.415,0.502,BA
0,0.5,0.9952390398730411,0.0038136262241456787,0.004760960126958936,0.407,0.503,BA
0,0.5,0.9957197905827263,0.003532290582726327,0.004280209417273673,0.4,0.504,BA
0,0.5,0.9956290174471992,0.00360371390674421,0.004370982552800735,0.395,0.505,BA
0,0.5,0.9954228064711763,0.0038150109000311427,0.004577193528823616,0.392,0.506,BA
0,0.5,0.9958156585709055,0.003447864422400421,0.004184341429094545,0.391,0.507,BA
0,0.5,0.9958151563222949,0.0035858285412122414,0.00418484367770507,0.384,0.508,BA
0,0.5,0.9955575097166512,0.0037041492278528793,0.00444249028334875,0.38,0.509,BA
0,0.5,0.9958725531028738,0.0034860474802165765,0.004127446897126198,0.376,0.51,BA
0,0.5,0.9954792761823511,0.0037428749461569663,0.004520723817648805,0.373,0.511,BA
0,0.5,0.9954019416823434,0.00381701827465735,0.004598058317656544,0.372,0.512,BA
0,0.5,0.9958299777795581,0.003562860238901374,0.004170022220441963,0.369,0.513,BA
0,0.5,0.9957323578722755,0.0035648359836745755,0.004267642127724432,0.366,0.514,BA
0,0.5,0.99602933361675,0.0034265065362950368,0.0039706663832500795,0.363,0.515,BA
0,0.5,0.9958037360836008,0.0035772829724745577,0.004196263916399153,0.36,0.516,BA
0,0.5,0.9958677863079699,0.0035492457852706297,0.0041322136920300566,0.359,0.517,BA
0,0.5,0.995786057402593,0.0036285532273893357,0.004213942597407069,0.356,0.518,BA
0,0.5,0.9959457298334637,0.0035399224588413777,0.004054270166536279,0.348,0.519,BA
0,0.5,0.9957899305555556,0.0035286458333333337,0.004210069444444445,0.342,0.52,BA
0,0.5,0.995929236710091,0.0034867351519562765,0.0040707632899089526,0.322,0.521,BA
0,0.5,0.9959515764780028,0.0034663258696451395,0.004048423521997164,0.317,0.522,BA
0,0.5,0.9957016468230423,0.003599541157390926,0.0042983531769576625,0.294,0.523,BA
0,0.5,0.9960940258456324,0.0033763505402160865,0.0039059741543676293,0.287,0.524,BA
0,0.5,0.9960465373961219,0.003452631578947368,0.003953462603878116,0.287,0.525,BA
0,0.5,0.996025387669355,0.0034583133044918017,0.003974612330645018,0.273,0.526,BA
0,0.5,0.9962990939931792,0.003334391160734639,0.003700906006820752,0.258,0.527,BA
0,0.5,0.9962340203964378,0.0033709781671933353,0.003765979603562195,0.245,0.528,BA
0,0.5,0.9961368728052975,0.0034574312232635088,0.0038631271947025124,0.194,0.529,BA
0,0.5,0.996129470348574,0.003390674513354459,0.0038705296514259845,0.187,0.53,BA
0,0.5,0.9961311323370962,0.0034051490946122266,0.0038688676629038787,0.18,0.531,BA
0,0.5,0.996137409598948,0.0034745050770691797,0.0038625904010519394,0.174,0.532,BA
0,0.5,0.9958732444093925,0.003576521511859837,0.004126755590607504,0.093,0.533,BA
0,0.5,0.9961824679032585,0.0034122934664480836,0.003817532096741513,0.093,0.534,BA
0,0.5,0.995846918718927,0.0035564805179789574,0.004153081281072956,0.084,0.535,BA
0,0.5,0.996121618608799,0.003502155172413793,0.003878381391200951,0.084,0.536,BA
0,0.5,0.9962634522715506,0.003354029733776805,0.0037365477284495427,0.084,0.537,BA
0,0.5,0.9960504863102266,0.003570023050542531,0.00394951368977343,0.083,0.538,BA
0,0.5,0.9959298139948523,0.003646698443918483,0.004070186005147727,0.08,0.539,BA
0,0.5,0.9964083175803402,0.003213610586011342,0.0035916824196597355,0.08,0.54,BA
0,0.5,0.996088873700049,0.0034981797124562725,0.003911126299951111,0.08,0.541,BA
0,0.5,0.9962863027020843,0.0033227817928719893,0.003713697297915753,0.08,0.542,BA
0,0.5,0.9960928709258842,0.003543229797604968,0.003907129074115749,0.08,0.543,BA
0,0.5,0.9963738842720837,0.003323137888581102,0.0036261157279162816,0.077,0.544,BA
0,0.5,0.9960101437024513,0.003593768868494143,0.0039898562975486055,0.077,0.545,BA
0,0.5,0.9962157231850026,0.003405849133497642,0.0037842768149973804,0.066,0.546,BA
0,0.5,0.9962964587323168,0.003362425624607108,0.003703541267683191,0.062,0.547,BA
0,0.5,0.9962898425875166,0.0034311614065314433,0.003710157412483358,0.062,0.548,BA
0,0.5,0.996465110790999,0.003298902168622573,0.003534889209000939,0.062,0.549,BA
0,0.5,0.9965283950617284,0.003224691358024691,0.003471604938271605,0.049,0.55,BA
0,0.5,0.9962450583082425,0.0034374829489933084,0.0037549416917574815,0.038,0.551,BA
0,0.5,0.9963877152423469,0.003343231823979592,0.0036122847576530613,0.038,0.552,BA
0,0.5,0.9963064726814107,0.0033632118673333033,0.003693527318589253,0.038,0.553,BA
0,0.5,0.9965161173560699,0.003227493012125721,0.003483882643930101,0.038,0.554,BA
0,0.5,0.9963337962378487,0.0033884610528973616,0.003666203762151244,0.038,0.555,BA
0,0.5,0.9963933528122717,0.0033530151773395016,0.003606647187728269,0.024,0.556,BA
0,0.5,0.9964331028438361,0.0033325010573302285,0.003566897156163853,0.024,0.557,BA
0,0.5,0.9964118261296862,0.003327122704285334,0.0035881738703138753,0.024,0.558,BA
0,0.5,0.9962258523968922,0.0034913436273980494,0.0037741476031077584,0.022,0.559,BA
0,0.5,0.9963791322314051,0.0033264462809917354,0.0036208677685950416,0.022,0.56,BA
0,0.5,0.9964145059438255,0.003383128979197908,0.00358549405617447,0.022,0.561,BA
0,0.5,0.9962573757844915,0.003336043868976877,0.003742624215508434,0.022,0.562,BA
0,0.5,0.9964549220030476,0.0032780189454832986,0.003545077996952385,0.022,0.563,BA
0,0.5,0.9964018180287854,0.0033351569733187443,0.003598181971214544,0.022,0.564,BA
